UID,name,subregion,ecosection,CP,proportion_scaled,proportion_unscaled,value_scaled,value_unscaled,total_value,Gridded_UID,Desktop_UID,marxancode,section,speciesgroup,species,featuretype,featuretype for SS,attributetype,datatype,featurename for SS analysis,final_target_low,final_target_med,final_target_high,Issue,Tracked,species name,postremoval,Replication method,Replication_All species_areas,Replication_All species_Seabirds,Replication_All species_fish,Replication_All species_invertebrates,Replication_All species_plants and algae,Replication_All species_marine mammals_reptiles,Replication_Habitat classes_Biophysical units,Replication_Habitat classes_Bottom patches,Replication_Habitat classes_Ecosections,Replication_Habitat classes_Geomorphic units,Replication_Habitat classes_Ocean regions,Replication_Habitat classes_EBSAs,Conservation_concern_features,Habitat_feature_count_metric,Species_feature_count_metric,Ecological Intactness_upper predator,Ecological Intactness_mammals,Ecological Intactness_forage species,Ecological Intactness_habitat forming,Ecological Intactness_Bird species,Ecological Intactness_nutrient exchangers,significant_area_feature_count ,scaled_updated_2020Sep3
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_coarse_oceanreg_polygonseasternqueencharlottesound_d,0.006401060931541523,0.006401060931541523,40635101.0048905,40635101.0048905,6348182190.3396,eco_coarse_oceanreg_polygons_d_easternqueencharlottesound,eco_coarse_oceanreg_polygonseasternqueencharlottesound_d,3080400,eco,coarse,oceanreg,polygons,Upper Ocean Subregion,easternqueencharlottesound,d,Eastern Queen Charlotte Sound,0.05605,0.1121,0.16815,,,ocean reg,no,Area,,,,,,,,,,,1.0,,,1.0,,,,,,,,,
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_mammals_killerwhaleresident_ia_d,0.0021441309245988213,0.0021441309245988213,49617800.9461524,49617800.9461524,23141217906.4747,eco_mammals_killerwhaleresident_ia_d,eco_mammals_killerwhaleresident_ia_d,8060400,eco,mammals,killerwhaleresident,ia,Important Areas,,d,Killer Whale - Northern Residents^,0.0,0.0,0.0,,^,Orca NE Pacific Northern Residents,no,no target,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_coarse_oceanreg_polygonsmainlandfjords_d,0.0010079089696871622,0.0010079089696871622,9533381.38430939,9533381.38430939,9458573810.75633,eco_coarse_oceanreg_polygons_d_mainlandfjords,eco_coarse_oceanreg_polygonsmainlandfjords_d,3080200,eco,coarse,oceanreg,polygons,Upper Ocean Subregion,mainlandfjords,d,Mainland Fjords,0.045899,0.091798,0.137697,,,ocean reg,no,Area,,,,,,,,,,,1.0,,,1.0,,,,,,,,,
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_birds_murrelgalcid_density_d,0.0011164622193732456,0.0011164622193732456,33.4059587272926,33.4059587272926,29921.262132852004,eco_birds_murrelgalcid_density_d,eco_birds_murrelgalcid_density_d,5250100,eco,birds,murrelgalcid,density,density - yr round,,d,Murres/Large Alcids,0.1,0.15,0.2,,,Murres/Large Alcids,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_birds_shearwaterfulmar_density_d,0.0,0.0,0.0,0.0,23993.4004516602,eco_birds_shearwaterfulmar_density_d,eco_birds_shearwaterfulmar_density_d,5210100,eco,birds,shearwaterfulmar,density,density - yr round,,d,Shearwaters and Fulmars,0.1,0.15,0.2,,,Shearwaters and Fulmars,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_mammals_humpbackwhale_density_d,0.0007077496419861418,0.0007077496419861418,113.771112408095,113.771112408095,160750.50506394,eco_mammals_humpbackwhale_density_d,eco_mammals_humpbackwhale_density_d,8200100,eco,mammals,humpbackwhale,density,density,,d,Humpback Whale,0.1,0.15,0.2,,,Humpback Whale,no,Density,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_coarse_coastalclasses_linessandgravelbeach_d,0.0014240985472569233,0.0014240985472569233,1609.7729894090398,1609.7729894090398,1130380.3325337,eco_coarse_coastalclasses_lines_d_sandgravelbeach,eco_coarse_coastalclasses_linessandgravelbeach_d,3091000,eco,coarse,coastalclasses,lines,Coastal Classes,sandgravelbeach,d,Sand and Gravel Beach,0.019805,0.03961,0.059414999999999996,,,Coastal Classes,no,do not assess,,,,,,,,,,,,,,1.0,,,,,,,,,
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_areas_highrugosity_polygons_d,0.0015860337463928526,0.0015860337463928526,33747445.9559323,33747445.9559323,21277886446.4169,eco_areas_highrugosity_polygons_d,eco_areas_highrugosity_polygons_d,3010100,eco,areas,highrugosity,polygons,polygons,,d,High Rugosity,0.2,0.4,0.6,,,High Rugosity,no,Area,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_pacificcod_phmasyn_m,0.000558248353989425,0.000558248353989425,228.68476346670602,228.68476346670602,409647.0,eco_fish_pacificcod_phmasyn_m,eco_fish_pacificcod_phmasyn_m,6080100,eco,fish,pacificcod,phmasyn,Research CPUE,,m,Pacific Cod ,0.1,0.15,0.2,,,Pacific Cod ,no,Density,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_coarse_bottompatches_polygonssoft_d,0.0006461900068047464,0.0006461900068047464,5357647.41648857,5357647.41648857,8291133196.226359,eco_coarse_bottompatches_polygons_d_soft,eco_coarse_bottompatches_polygonssoft_d,3050300,eco,coarse,bottompatches,polygons,Bottom Patches,soft,d,Soft substrate,0.073,0.146,0.21899999999999997,,,Bottom Patches,no,Area,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_rockfishredstripe_ccira_d,0.01925454087491039,0.01925454087491039,0.114729830011107,0.114729830011107,5.958585601,eco_fish_rockfishredstripe_ccira_d,eco_fish_rockfishredstripe_ccira_d,na,eco,fish,rockfishredstripe,ccira,CCIRA Research CPUE,,,Redstripe Rockfish^,0.0,0.0,0.0,,^,Redstripe Rockfish,,no target,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_mammals_harbourporpoise_density_d,0.0,0.0,0.0,0.0,14872.0559308748,eco_mammals_harbourporpoise_density_d,eco_mammals_harbourporpoise_density_d,8020100,eco,mammals,harbourporpoise,density,density,,d,Harbour Porpoise^,0.0,0.0,0.0,,^,Harbour porpoise,no,no target,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_inverts_urchingreen_records_d,0.0,0.0012050768434081606,0.0,1841606.27374661,1528206507.1786098,eco_inverts_urchingreen_records_d,eco_inverts_urchingreen_records_d,7460100,eco,inverts,urchingreen,records,records,,d,Green sea urchin,0.2,0.3,0.4,,,Green Urchin,no,Point,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_mammals_northernrightwhaledolphin_density_d,0.0,0.0,0.0,0.0,1198.6108610921901,eco_mammals_northernrightwhaledolphin_density_d,eco_mammals_northernrightwhaledolphin_density_d,8030100,eco,mammals,northernrightwhaledolphin,density,density,,d,Northern Right Whale Dolphin^,0.0,0.0,0.0,,^,Northern Right Whale Dolphin,no,no target,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_inverts_antipatharia_model_d,3.527552250984102e-05,3.527552250984102e-05,0.281613177791328,0.281613177791328,7983.24610819768,eco_inverts_antipatharia_model_d,eco_inverts_antipatharia_model_d,7020100,eco,inverts,antipatharia,model,predicted habitat,,d,Black corals,0.2,0.3,0.4,,,Black corals,no,Density,,,,,,,,,,,,,,,,,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_plants_generalkelp_polygons_d,0.00046018123946048827,0.00046018123946048827,137984.205060105,137984.205060105,299847523.601519,eco_plants_generalkelp_polygons_d,eco_plants_generalkelp_polygons_d,4060100,eco,plants,generalkelp,polygons,Distribution,,d,General Kelp,0.2,0.3,0.4,,,General Kelp,no,Area,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_rockfishyelloweye_phmasyn_m,0.00021424523414512517,0.00021424523414512517,71.9971109344693,71.9971109344693,336050.0,eco_fish_rockfishyelloweye_phmasyn_m,eco_fish_rockfishyelloweye_phmasyn_m,6270100,eco,fish,rockfishyelloweye,phmasyn,Research CPUE,,m,Yelloweye Rockfish,0.4,0.5,0.6,,,Yelloweye rockfish,no,Density,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_salmonpinkeven_diversity_d,0.0055566611136250044,0.0055566611136250044,0.0303089837986161,0.0303089837986161,5.45453162948845,eco_fish_salmonpinkeven_diversity_d,eco_fish_salmonpinkeven_diversity_d,6590600,eco,fish,salmonpinkeven,diversity,diversity hotspot,,d,Pink Salmon (even),0.2,0.3,0.4,,,Pink salmon (even),no,Density,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_rockfishquillback_phmasyn_m,0.0006519840275222449,0.0006519840275222449,194.49726715432598,194.49726715432598,298316.0,eco_fish_rockfishquillback_phmasyn_m,eco_fish_rockfishquillback_phmasyn_m,6170100,eco,fish,rockfishquillback,phmasyn,Research CPUE,,m,Quillback Rockfish,0.2,0.3,0.4,,,Quillback Rockfish,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_coarse_geomorphicunits_polygonsfjorddepression_d,0.0010744081117341872,0.0010744081117341872,3975233.23629861,3975233.23629861,3699928540.0798397,eco_coarse_geomorphicunits_polygons_d_fjorddepression,eco_coarse_geomorphicunits_polygonsfjorddepression_d,3030200,eco,coarse,geomorphicunits,polygons,Geomorphic Units,fjorddepression,d,Fjord depression,0.056451999999999995,0.11290399999999999,0.169356,,,Geomorphic Units,no,Area,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_mammals_greywhale_density_d,0.0,0.0,0.0,0.0,2822.63711917143,eco_mammals_greywhale_density_d,eco_mammals_greywhale_density_d,8190100,eco,mammals,greywhale,density,density,,d,Grey Whale,0.1,0.15,0.2,,,Grey Whale,no,Density,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_inverts_shrimpsmoothpink_records_d,0.0004657115005193629,0.0004657115005193629,1532778.08102485,1532778.08102485,3291260961.59423,eco_inverts_shrimpsmoothpink_records_d,eco_inverts_shrimpsmoothpink_records_d,7340100,eco,inverts,shrimpsmoothpink,records,records,,d,Smooth pink shrimp^,0.0,0.0,0.0,,^,Smooth pink shrimp,no,no target,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_plants_chlorophylla_concentration_d,0.00034198760282636123,0.00034198760282636123,90.4951263439315,90.4951263439315,264615.22463397303,eco_plants_chlorophylla_concentration_d,eco_plants_chlorophylla_concentration_d,4010100,eco,plants,chlorophylla,concentration,Chlorophyll A Concentration,,d,Phytoplankton,0.2,0.3,0.4,,,Phytoplankton,no,Density,,,,,,,,,,,,,,,,,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_inverts_scleractinia_model_d,0.00037607884011435136,0.00037607884011435136,10.1688320958299,10.1688320958299,27039.0966232983,eco_inverts_scleractinia_model_d,eco_inverts_scleractinia_model_d,7430100,eco,inverts,scleractinia,model,predicted habitat,,d,Hard or stony corals,0.2,0.3,0.4,,,Hand or stony corals,no,Density,,,,,,,,,,,,,,,,,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_birds_murrelgalcid_densitywinter_d,0.0035556419892810646,0.0035556419892810646,18.423650307096104,18.423650307096104,5181.52568864822,eco_birds_murrelgalcid_densitywinter_d,eco_birds_murrelgalcid_densitywinter_d,5250200,eco,birds,murrelgalcid,densitywinter,density in winter,,d,Murres/Large Alcids,0.1,0.15,0.2,,,Murres/Large Alcids,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_herring_spawn_d,0.003349831286049879,0.003349831286049879,820066.995495922,820066.995495922,244808447.192857,eco_fish_herring_spawn_d,eco_fish_herring_spawn_d,6060100,eco,fish,herring,spawn,spawn habitat index,,d,Pacific Herring ,0.2,0.3,0.4,,,Pacific herring ,no,Density,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_birds_loongrebe_densitywinter_d,0.0035914743463101545,0.0035914743463101545,15.533458931176801,15.533458931176801,4325.0925478935205,eco_birds_loongrebe_densitywinter_d,eco_birds_loongrebe_densitywinter_d,5290200,eco,birds,loongrebe,densitywinter,density in winter,,d,Loon/Grebe,0.1,0.15,0.2,,,Loon/Grebe,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_skatelongnose_phmasyn_m,0.0008712657893775432,0.0008712657893775432,362.926635831005,362.926635831005,416551.0,eco_fish_skatelongnose_phmasyn_m,eco_fish_skatelongnose_phmasyn_m,6330100,eco,fish,skatelongnose,phmasyn,Research CPUE,,m,Longnose Skate,0.2,0.3,0.4,,,Longnose skate,no,Density,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_birds_loongrebe_density_d,0.003823250735097775,0.003823250735097775,65.4881500658669,65.4881500658669,17128.9184527397,eco_birds_loongrebe_density_d,eco_birds_loongrebe_density_d,5290100,eco,birds,loongrebe,density,density - yr round,,d,Loon/Grebe,0.1,0.15,0.2,,,Loon/Grebe,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_birds_gull_density_m,0.0,0.0,0.0,0.0,5719.24769496918,eco_birds_gull_density_m,eco_birds_gull_density_m,5260100,eco,birds,gull,density,density - yr round,,m,Gulls,0.1,0.15,0.2,,,Gulls,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_plants_surfgrass_biobands_d,0.012402210026715887,0.012402210026715887,42444.02767998,42444.02767998,3422295.50931248,eco_plants_surfgrass_biobands_d,eco_plants_surfgrass_biobands_d,4050100,eco,plants,surfgrass,biobands,Biobands,,d,Surfgrass,0.2,0.3,0.4,,,Surfgrass,no,do not assess,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_rockfishrougheyeblkspt_ccira_d,0.0,0.0,0.0,0.0,1.3311025140000001,eco_fish_rockfishrougheyeblkspt_ccira_d,eco_fish_rockfishrougheyeblkspt_ccira_d,na,eco,fish,rockfishrougheyeblackspotted,ccira,CCIRA Research CPUE,,,Rougheye/Blackspotted Rockfish^,0.0,0.0,0.0,,^,Rougheye/Blackspotted Rockfish,,no target,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_birds_mamu_density_d,0.0031589928763276023,0.0031589928763276023,49.4880014372176,49.4880014372176,15665.7527809143,eco_birds_mamu_density_d,eco_birds_mamu_density_d,5310100,eco,birds,mamu,density,density - yr round,,d,Marbled Murrelet,0.1,0.15,0.2,,,Marbled Murrelet,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_rockfishcanary_ccira_d,0.029384244183585137,0.029384244183585137,0.245903753675855,0.245903753675855,8.368558066,eco_fish_rockfishcanary_ccira_d,eco_fish_rockfishcanary_ccira_d,6110300,eco,fish,rockfishcanary,ccira,CCIRA Research CPUE,,d,Canary Rockfish,0.1,0.15,0.2,,,Canary Rockfish,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_coarse_ecosections_polygonsncf_d,0.005373392658988934,0.005373392658988934,50169559.0578046,50169559.0578046,9336663490.2212,eco_coarse_ecosections_polygons_d_ncf,eco_coarse_ecosections_polygonsncf_d,3060500,eco,coarse,ecosections,polygons,Ecosections,ncf,d,North Coast Fjords,0.031586,0.063172,0.09475800000000001,,,Ecosections,no,Area,,,,,,,,,1.0,,,,,1.0,,,,,,,,,
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_birds_pigeonguillemot_density_m,0.0010738800738058886,0.0010738800738058886,6.86153471018772,6.86153471018772,6389.479493618011,eco_birds_pigeonguillemot_density_m,eco_birds_pigeonguillemot_density_m,5320100,eco,birds,pigeonguillemot,density,density - yr round,,m,Pigeon Guillemot,0.1,0.15,0.2,,,Pigeon Guillemot,no,Density,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_inverts_octopusgiantpacific_records_d,0.003888864369612615,0.00457513455248543,32981912.698070746,38802250.233024396,8481116738.29247,eco_inverts_octopusgiantpacific_records_d,eco_inverts_octopusgiantpacific_records_d,7140100,eco,inverts,octopusgiantpacific,records,records,,d,Giant Pacific octopus,0.2,0.3,0.4,,,Giant pacific octopus,no,Point,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_coarse_coastalclasses_linesestuary_d,0.0017379252641681582,0.0017379252641681582,1696.37892405819,1696.37892405819,976094.2884216291,eco_coarse_coastalclasses_lines_d_estuary,eco_coarse_coastalclasses_linesestuary_d,3090200,eco,coarse,coastalclasses,lines,Coastal Classes,estuary,d,Estuary (Organics/Fines),0.020145,0.04029,0.060435,,,Coastal Classes,no,do not assess,,,,,,,,,,,,,,1.0,,,,,,,,,
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_salmon_biomass_d,0.0001298934306431865,0.0001298934306431865,5401.1403312835,5401.1403312835,41581320.1987118,eco_fish_salmon_biomass_d,eco_fish_salmon_biomass_d,6590100,eco,fish,salmon,biomass,biomass hotspot,,d,Pacific Salmon,0.2,0.3,0.4,,,Pacific salmon,no,Density,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_birds_petrelphalarope_density_d,0.0,0.0,0.0,0.0,10991.6841826439,eco_birds_petrelphalarope_density_d,eco_birds_petrelphalarope_density_d,5220100,eco,birds,petrelphalarope,density,density - yr round,,d,Storm Petrel,0.1,0.15,0.2,,,Storm Petrel,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_coarse_coastalclasses_linessandbeach_d,0.0007070398256002338,0.0007070398256002338,202.68402461964,202.68402461964,286665.64071914,eco_coarse_coastalclasses_lines_d_sandbeach,eco_coarse_coastalclasses_linessandbeach_d,3091200,eco,coarse,coastalclasses,lines,Coastal Classes,sandbeach,d,Sand Beach,0.037860000000000005,0.07572000000000001,0.11358,,,Coastal Classes,no,do not assess,,,,,,,,,,,,,,1.0,,,,,,,,,
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_inverts_seastarochre_records_d,0.00017393099430506866,0.00017393099430506866,27982.1739495037,27982.1739495037,160880894.525469,eco_inverts_seastarochre_records_d,eco_inverts_seastarochre_records_d,7390100,eco,inverts,seastarochre,records,records,,d,Ochre sea star^,0.0,0.0,0.0,,^,Ochre star,no,no target,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_birds_albatross_density_m,0.0,0.0,0.0,0.0,5989.04748678207,eco_birds_albatross_density_m,eco_birds_albatross_density_m,5200100,eco,birds,albatross,density,density - yr round,,m,Albatrosses,0.1,0.15,0.2,,,Albatrosses,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_rockfishquillback_ccira_d,0.017872535217134555,0.017872535217134555,0.39646349163925393,0.39646349163925393,22.182834546,eco_fish_rockfishquillback_ccira_d,eco_fish_rockfishquillback_ccira_d,6170300,eco,fish,rockfishquillback,ccira,CCIRA Research CPUE,,d,Quillback Rockfish,0.2,0.3,0.4,,,Quillback Rockfish,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_coarse_geomorphicunits_polygonsfjordwallsteep_d,0.008623313242827543,0.008623313242827543,26904966.7713208,26904966.7713208,3120026608.5311303,eco_coarse_geomorphicunits_polygons_d_fjordwallsteep,eco_coarse_geomorphicunits_polygonsfjordwallsteep_d,3030500,eco,coarse,geomorphicunits,polygons,Geomorphic Units,fjordwallsteep,d,Fjord wall steep,0.062049,0.124098,0.186147,,,Geomorphic Units,no,Area,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_mammals_killerwhaletransient_hsi_d,0.001705987398344749,0.001705987398344749,50169559.0578046,50169559.0578046,29407930625.0926,eco_mammals_killerwhaletransient_hsi_d,eco_mammals_killerwhaletransient_hsi_d,8090100,eco,mammals,killerwhaletransient,hsi,Habitat of Special Importance,,d,Killer Whale - Transients^,0.0,0.0,0.0,,^,Orca NE Pacific Transients,no,no target,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_rockfishbocaccio_ccira_d,0.15943861989638575,0.15943861989638575,0.45779844970799394,0.45779844970799394,2.8713146789999997,eco_fish_rockfishbocaccio_ccira_d,eco_fish_rockfishbocaccio_ccira_d,6100300,eco,fish,rockfishbocaccio,ccira,CCIRA Research CPUE,,d,Bocaccio,0.4,0.5,0.6,,,Bocaccio,no,Density,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_inverts_alcyonacea_model_d,6.771979132616207e-05,6.771979132616207e-05,1.37236984066872,1.37236984066872,20265.4174473,eco_inverts_alcyonacea_model_d,eco_inverts_alcyonacea_model_d,7010100,eco,inverts,alcyonacea,model,predicted habitat,,d,Soft corals,0.2,0.3,0.4,,,Soft corals,no,Density,,,,,,,,,,,,,,,,,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_rockfishrougheyeblackspotted_phmasyn_m,0.0022168331815824865,0.0022168331815824865,528.603872148344,528.603872148344,238450.0,eco_fish_rockfishrougheyeblackspotted_phmasyn_m,eco_fish_rockfishrougheyeblackspotted_phmasyn_m,6200100,eco,fish,rockfishrougheyeblackspotted,phmasyn,Research CPUE,,m,Rougheye/Blackspotted Rockfish,0.4,0.5,0.6,,,Rougheye/Blackspotted Rockfish,no,Density,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_lingcod_ccira_d,0.0185971409056152,0.0185971409056152,0.24242848422146598,0.24242848422146598,13.035793267999999,eco_fish_lingcod_ccira_d,eco_fish_lingcod_ccira_d,6070400,eco,fish,lingcod,ccira,CCIRA Research CPUE,,d,Lingcod,0.2,0.3,0.4,,,Lingcod,no,Density,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_salmonsockeye_diversity_d,0.0073367463350891985,0.0073367463350891985,0.0333398821784777,0.0333398821784777,4.54423264152179,eco_fish_salmonsockeye_diversity_d,eco_fish_salmonsockeye_diversity_d,6590700,eco,fish,salmonsockeye,diversity,diversity hotspot,,d,Sockeye Salmon,0.2,0.3,0.4,,,Sockeye salmon,no,Density,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_birds_gooseswan_densitywinter_m,0.0,0.0,0.0,0.0,5518.50443029404,eco_birds_gooseswan_densitywinter_m,eco_birds_gooseswan_densitywinter_m,5270200,eco,birds,gooseswan,densitywinter,density in winter,,m,Goose/Swan,0.1,0.15,0.2,,,Goose/Swan,no,Density,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0
